CUST_ORD_NBR,SVC_LINE_NBR,SVC_NOTE_NBR,STR_LOC_ID,LAST_UPD_SNSH_ID,LAST_UPD_TS,SRC_CRT_TS,CRT_USER_AUD_ID,TKLR_BIN_CD,FLLW_UP_DT,CLS_DT,CLS_USER_AUD_ID,SRC_LAST_UPD_TS,SVC_NOTE_TXT,PREV_TKLR_BIN_CD,TBIN_UPD_USER_ID,TBIN_UPD_TS,CRT_SRC_MOD_ID,UPD_SRC_MOD_ID,ASSG_ASSOC_USER_ID,ACTV_FLG
664027,26,5,258,4776001,16Jun2016 18:37:24.057,05May2016 9:46:02.001,INSTLR,5,05May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV: open on one side and the customer has to remove the spindles. We  do see they sold returns. The customer needs to be told about add charges and the removal of spindles. They are responsible : XML,SYSTEM",-1,,,sv,,,Y
664027,26,6,258,4776001,16Jun2016 18:37:23.939,05May2016 9:46:23.001,INSTLR,5,05May2016,05May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV: for the removal. If they dont wanna move forward this.. this po would need to be canceld.   Pls let me know what happens w, this one.. thanks Ru : XML,SYSTEM",-1,,,sv,,,Y
664027,26,7,258,4776001,16Jun2016 18:37:23.940,05May2016 11:24:35.001,CMV407,11,05May2016,05May2016,KXP1071,16Jun2016 5:52:13.057,Katie-please see previous notes and partner with Samira,-1,,,sv,,KXP1071,Y
666813,2,1,258,4633302,06May2016 18:51:31.087,05May2016 16:58:35.001,MC1,4,,,,06May2016 6:38:13.207,"** READ BEFORE SALE ** Warning: The following rooms had a prior leak or have standing water: LR, BED1(GUEST)/CLOS1. . Resolution: per Alta at thd will discuss",-1,,,sv,,,N
664027,8,2,258,4776001,16Jun2016 18:37:23.954,05May2016 19:15:55.001,SYSCOM,4,,,,16Jun2016 5:52:13.057,** FROM VNDR ATTN:S0808 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-15T00:00:00-0400 BOL# - 585942 PRO# - 621498160505 TRK# - 1Z2EY2490394663019,-1,,,SYSCOM,,,Y
661105,1,12,258,4755016,10Jun2016 18:43:00.509,06May2016 11:55:18.001,CMV407,11,06May2016,20May2016,CMV407,10Jun2016 11:39:26.852,Create S/O rtv tags for SO1 and SO2,-1,,,sv,,CMV407,Y
661105,15,7,258,4755016,10Jun2016 18:43:00.493,06May2016 11:56:11.001,CMV407,3,06May2016,06May2016,AXS9276,10Jun2016 11:39:26.852,Customer has canceled this installation,-1,,,sv,,,Y
662869,1,4,258,4695604,24May2016 18:51:03.698,06May2016 12:56:02.001,ERS015,3,10May2016,13May2016,PXO9720,24May2016 8:40:37.778,05/06 Please provide an update on install. Thanks Ella,-1,,,sv,,,Y
662869,1,5,258,4695604,24May2016 18:51:03.696,06May2016 13:06:30.001,ERS015,4,,,,24May2016 8:40:37.778,Checking Status: Left Message - 2 days- waiting on update,-1,,,sv,,,Y
664027,25,3,258,4776001,16Jun2016 18:37:23.939,06May2016 14:08:21.001,CMV407,3,06May2016,06May2016,AXS9276,16Jun2016 5:52:13.057,"Tile, Laminate and Wood installs are canceled",-1,,,sv,,,Y
666813,9,6,258,4635157,07May2016 7:33:41.355,06May2016 15:43:42.001,MC1,4,,,,06May2016 14:42:31.710,** READ BEFORE SALE ** CONT: using a new SKU and price for the moldings or the customer can purchase the moldings on their own and the charge will be removed from the quote.. Resolution: NOT REVIEWED,-1,,,sv,,,N
666813,9,5,258,4635157,07May2016 7:33:41.359,06May2016 15:43:42.001,MC1,4,,,,06May2016 14:42:31.710,** READ BEFORE SALE ** Warning: A default base molding was chosen for this job. Customer must understand and approve this specific molding choice or they must visit the store to reselect to the molding that they prefer and the quote must be rebuilt (CONT),-1,,,sv,,,N
664027,1,1,258,4776001,16Jun2016 18:37:23.954,06May2016 16:04:54.001,SYSCOM,5,06May2016,09May2016,CMV407,16Jun2016 5:52:13.057,** FROM VNDR ATTN:S01 VENDOR ACCEPTED PO CANCEL,-1,,,SYSCOM,,,Y
666813,9,4,258,4635157,07May2016 7:33:41.359,06May2016 18:43:03.001,MC1,4,,,,06May2016 14:47:59.972,** READ BEFORE SALE ** CONT: using a new SKU and price for the moldings or the customer can purchase the moldings on their own and the charge will be removed from the quote.. Resolution: THD to ADV,-1,,,sv,,,N
666813,8,1,258,4845546,06Jul2016 19:04:31.366,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,** READ BEFORE SALE ** Warning: This line item has extra rooms on it. Please confirm with the customer that they want the same product installed in them.. Resolution: store to confirm,-1,,,sv,,,Y
666813,8,2,258,4845546,06Jul2016 19:04:31.316,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,"** READ BEFORE SALE ** Warning: The following rooms had a prior leak or have standing water: PANTRY, PANTRY, PANTRY. . Resolution: store to confirm",-1,,,sv,,,Y
666813,7,1,258,4845546,06Jul2016 19:04:31.342,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,** READ BEFORE SALE ** Warning: This line item has extra rooms on it. Please confirm with the customer that they want the same product installed in them.. Resolution: store to confirm,-1,,,sv,,,Y
666813,8,3,258,4845546,06Jul2016 19:04:31.412,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,** READ BEFORE SALE ** Warning: A default base molding was chosen for this job. Customer must understand and approve this specific molding choice or they must visit the store to reselect to the molding that they prefer and the quote must be rebuilt (CONT),-1,,,sv,,,Y
666813,7,2,258,4845546,06Jul2016 19:04:31.330,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,"** READ BEFORE SALE ** Warning: The following rooms had a prior leak or have standing water: LR, BED1(GUEST)/CLOS1. . Resolution: NOT REVIEWED",-1,,,sv,,,Y
666813,8,4,258,4845546,06Jul2016 19:04:31.342,07May2016 13:41:04.001,MC1,4,,,,06Jul2016 10:56:08.251,** READ BEFORE SALE ** CONT: using a new SKU and price for the moldings or the customer can purchase the moldings on their own and the charge will be removed from the quote.. Resolution: store to confirm,-1,,,sv,,,Y
661105,15,8,258,4755016,10Jun2016 18:43:00.491,09May2016 8:11:27.001,INSTLR,5,09May2016,09May2016,CMV407,10Jun2016 11:39:26.852,"**FROM D23 SVC PROV:ok thx : XML,SYSTEM",-1,,,sv,,,Y
664027,25,4,258,4776001,16Jun2016 18:37:23.940,09May2016 9:00:44.001,INSTLR,5,09May2016,09May2016,CMV407,16Jun2016 5:52:13.057,"**FROM D23 SVC PROV:ok thx : XML,SYSTEM",-1,,,sv,,,Y
666813,1,2,258,4845546,06Jul2016 19:04:31.366,09May2016 9:08:07.001,SYSCOM,4,,,,06Jul2016 10:56:08.251,** FROM VNDR ATTN:S010001 COST CORRECTION; NEW REQUESTED COST IS $57.89,-1,,,SYSCOM,,,Y
666185,1,4,258,4648923,11May2016 7:33:20.477,09May2016 10:05:39.001,RTN01,5,09May2016,09May2016,CMV407,11May2016 1:50:20.067,CMV407 processed 3rd party return. Merchandise is with Vendor.,-1,,,sv,,,Y
666185,3,3,258,4648923,11May2016 7:33:20.477,09May2016 10:05:39.001,RTN01,5,09May2016,09May2016,CMV407,11May2016 1:50:20.067,CMV407 processed 3rd party return. Merchandise is with Vendor.,-1,,,sv,,,Y
666185,1,5,258,4648923,11May2016 7:33:20.450,09May2016 10:09:03.001,CMV407,4,,,,11May2016 1:50:20.067,LL11141621,-1,,,sv,,,Y
666185,3,4,258,4648923,11May2016 7:33:20.450,09May2016 10:09:33.001,CMV407,4,,,,11May2016 1:50:20.067,BB24358900,-1,,,sv,,,Y
666813,8,5,258,4845546,06Jul2016 19:04:31.330,09May2016 10:41:24.001,INSTLR,5,09May2016,09May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:Pls let us know when all mat is ready for the install thanks  : XML,SYSTEM",-1,,,sv,,,Y
666813,8,6,258,4845546,06Jul2016 19:04:31.317,09May2016 10:45:29.001,CMV407,11,13May2016,18May2016,CMV407,06Jul2016 10:56:08.251,Morrison-RR vinyl cut and ready?,-1,,,sv,,CMV407,Y
664027,7,2,258,4776001,16Jun2016 18:37:23.940,09May2016 11:34:26.001,SYSCOM,4,,,,16Jun2016 5:52:13.057,** FROM VNDR ATTN:S0707 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-09T00:00:00-0400 TRK# - 011333050305020,-1,,,SYSCOM,,,Y
589107,18,26,258,4643419,09May2016 18:53:45.978,09May2016 12:00:40.250,INSTLR,5,09May2016,09May2016,CMV407,09May2016 13:25:15.102,"**FROM D59 SVC PROV:UPLOADED THE WAIVER AND A REPAIR FORM : JASON,PIRKLE",-1,,,,,,Y
589107,19,1,258,4646934,10May2016 18:48:59.140,09May2016 13:24:45.965,CMV407,3,,10May2016,TXH9945,10May2016 11:59:54.674,Here's the trip charge and the ladder fee to replace the motor.,-1,,,,,,Y
666813,2,2,258,4845546,06Jul2016 19:04:31.412,09May2016 17:44:45.001,SYSCOM,4,,,,06Jul2016 10:56:08.251,** FROM VNDR ATTN:S0202 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-12T00:00:00-0400 BOL# - 5236803 PRO# - 531772,-1,,,SYSCOM,,,Y
666899,1,1,258,4646934,10May2016 18:48:59.140,10May2016 15:14:58.001,INSTLR,5,10May2016,10May2016,ERS015,10May2016 12:35:16.902,"**FROM D30 SVC PROV:CUSTOMER IS SCHEDULED WITH ANOTHER INSTALLER WANTS TO CANCEL THIS ORDER : XML,SYSTEM",-1,,,sv,,,Y
657866,1,8,258,4744673,07Jun2016 18:48:39.564,11May2016 10:16:28.001,CMV407,4,,,,07Jun2016 7:53:44.263,Other - 10 days- customer is researching other options for her stairs with Katie,-1,,,sv,,,Y
657866,2,3,258,4744673,07Jun2016 18:48:39.578,11May2016 10:17:09.001,CMV407,11,12May2016,11May2016,KXP1071,07Jun2016 7:53:44.263,Other - 10 days- Katie-please let me know the results of your research re: the customer's options.,-1,,,sv,,KXP1071,Y
666813,7,3,258,4845546,06Jul2016 19:04:31.317,11May2016 10:18:58.001,INSTLR,5,11May2016,11May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:The 110 lf of base need to be added to the vinyl order so its sched at same time thanks  : XML,SYSTEM",-1,,,sv,,,Y
666813,15,1,258,4845546,06Jul2016 19:04:31.317,11May2016 12:01:50.001,CMV407,3,11May2016,11May2016,AXS9276,06Jul2016 10:56:08.251,Ru-here's the correct PO for the QR and baseboard.,-1,,,sv,,,Y
666813,15,2,258,4845546,06Jul2016 19:04:31.366,11May2016 12:03:21.001,CMV407,11,11May2016,19May2016,GXN6917,06Jul2016 10:56:08.251,Geraldine-the QR and baseboard have to be on a vinyl PO. I have made the corrections. Please call customer for B/D. Rukel has asked that we make sure the molding is with the vinyl on pick up day.,-1,,,sv,,GXN6917,Y
666813,1,3,258,4845546,06Jul2016 19:04:31.316,11May2016 17:40:44.001,SYSCOM,4,,,,06Jul2016 10:56:08.251,** FROM VNDR ATTN:S0101 PRODUCT SHIPPED; EXPECTED DELIVERY ON 2016-05-11T00:00:00-0400 BOL# - 215590240 PRO# - 1Z3867790346895834 TRK# - 1Z3867790346895834,-1,,,SYSCOM,,,Y
666813,1,4,258,4845546,06Jul2016 19:04:31.317,11May2016 20:38:34.001,GXN6917,11,12May2016,14May2016,AAT0178,06Jul2016 10:56:08.251,"Alta: Please pull instock items. Any time you sell a quote with instock materials, pull those instock items asap. Just fyi. thank you",-1,,,sv,,AAT0178,Y
666813,15,3,258,4845546,06Jul2016 19:04:31.316,12May2016 9:13:05.001,INSTLR,5,12May2016,12May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:thank you : XML,SYSTEM",-1,,,sv,,,Y
657612,1,20,258,4856098,09Jul2016 18:41:58.331,12May2016 10:40:16.001,ERS015,3,16May2016,12May2016,XXS9057,09Jul2016 5:58:29.207,05/12 cancelling po. Customer never responded.,-1,,,sv,,,Y
666813,9,1,258,4845546,06Jul2016 19:04:31.412,12May2016 11:45:42.001,INSTLR,5,12May2016,12May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:baseboard needs to be taken off of this order and added to the vinyl order, carpet installers do not install baseboards. : XML,SYSTEM",-1,,,sv,,,Y
666813,9,2,258,4845546,06Jul2016 19:04:31.342,12May2016 12:13:54.001,CMV407,3,12May2016,12May2016,AXS9276,06Jul2016 10:56:08.251,Baseboards are no longer on the carpet order. There is a new vinyl PO for them. 21493914,-1,,,sv,,,Y
662869,1,6,258,4695604,24May2016 18:51:03.727,12May2016 13:02:13.001,ERS015,4,,,,24May2016 8:40:37.778,05/12 Gina/installer said that someone left a note about the customer. She will contact the installer to get an update because the order is rather old.,-1,,,sv,,,Y
662869,1,7,258,4695604,24May2016 18:51:03.694,12May2016 13:02:44.001,ERS015,4,,,,24May2016 8:40:37.778,Checking Status: Email/PN Note Sent - 2 days- 05/12 requested update.,-1,,,sv,,,Y
657612,1,21,258,4856098,09Jul2016 18:41:58.331,12May2016 13:04:53.001,ERS015,4,,,,09Jul2016 5:58:29.207,Checking Status: Email/PN Note Sent - 2 days- 05/12 emailing customer,-1,,,sv,,,Y
666813,9,3,258,4845546,06Jul2016 19:04:31.316,13May2016 7:59:50.001,INSTLR,5,13May2016,13May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:thank you : XML,SYSTEM",-1,,,sv,,,Y
666813,8,7,258,4845546,06Jul2016 19:04:31.366,13May2016 9:29:20.001,CMV407,3,13May2016,13May2016,AXS9276,06Jul2016 10:56:08.251,Vinyl is cut and all material including the adhesive is ready for installer pick up. Please schedule the installation,-1,,,sv,,,Y
666813,8,8,258,4845546,06Jul2016 19:04:31.316,13May2016 9:30:27.001,CMV407,11,13May2016,14May2016,AAT0178,06Jul2016 10:56:08.251,Alta-please make sure that the molding and is ready for pick up,-1,,,sv,,AAT0178,Y
666813,8,9,258,4845546,06Jul2016 19:04:31.412,13May2016 9:30:52.001,CMV407,11,16May2016,16May2016,CMV407,06Jul2016 10:56:08.251,Morrison-installer pick up?,-1,,,sv,,CMV407,Y
666813,8,10,258,4845546,06Jul2016 19:04:31.342,13May2016 11:01:16.001,INSTLR,5,13May2016,13May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:Thanks  : XML,SYSTEM",-1,,,sv,,,Y
666813,15,4,258,4845546,06Jul2016 19:04:31.412,13May2016 15:09:30.001,INSTLR,5,13May2016,13May2016,GXN6917,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:Customer called to schedule declined 5,24 says HD told her all surfaces would be installed no later than 5,16. Cust carpet sched 5,16. Advised I will check with office for sooner date will c : XML,SYSTEM",-1,,,sv,,,Y
666813,15,5,258,4845546,06Jul2016 19:04:31.330,13May2016 15:09:44.001,INSTLR,5,13May2016,13May2016,GXN6917,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:all cust back to schedule.   : XML,SYSTEM",-1,,,sv,,,Y
666813,8,11,258,4845546,06Jul2016 19:04:31.330,13May2016 17:53:37.001,GXN6917,11,16May2016,16May2016,CMV407,06Jul2016 10:56:08.251,"Claudia: As per Alta, all materials including additional baseboard and QR has been pulled and located in willcall. See prev note from RR.",-1,,,sv,,CMV407,Y
667340,4,1,258,4771162,15Jun2016 7:45:15.328,13May2016 21:04:04.001,RJR3602,11,13May2016,15Jun2016,DKJ5868,15Jun2016 3:06:00.614,still hot.  i will call overhead tom and mon.  Darryl maybe you can beat me to it mon.  We heed someine to go over there and be just totaLLY POLITE.,-1,,,sv,,DKJ5868,Y
666813,10,1,258,4845546,06Jul2016 19:04:31.342,14May2016 12:27:27.001,AAT0178,11,16May2016,16May2016,CMV407,06Jul2016 10:56:08.251,All Vinyl and moulding are located at PR-011 Will-Call. Adhesive SD-022.,-1,,,,,CMV407,Y
666813,10,2,258,4845546,06Jul2016 19:04:31.330,14May2016 12:27:48.001,AAT0178,11,16May2016,17May2016,GXN6917,06Jul2016 10:56:08.251,All Vinyl and moulding are located at PR-011 Will-Call. Adhesive SD-022.,-1,,,,,GXN6917,Y
657866,1,9,258,4744673,07Jun2016 18:48:39.569,16May2016 9:26:10.001,CMV407,11,16May2016,18May2016,GXN6917,07Jun2016 7:53:44.263,Geraldine-I emailed the customer re: Katie's note and our converstaion.,-1,,,sv,,GXN6917,Y
662869,1,8,258,4695604,24May2016 18:51:03.721,16May2016 11:34:42.001,CMV407,4,,,,24May2016 8:40:37.778,Ella-according to the distributor an installation was scheduled without the measure and I was instructed to cancel this PO,-1,,,sv,,,Y
664027,8,3,258,4776001,16Jun2016 18:37:23.954,17May2016 10:24:18.001,CMV407,11,17May2016,18May2016,CMV407,16Jun2016 5:52:13.057,RGA# R855297,-1,,,sv,,CMV407,Y
667226,9,1,258,4718786,31May2016 7:33:17.365,17May2016 10:28:01.001,CMV407,11,17May2016,18May2016,MXS0761,30May2016 23:52:42.668,This PO is a partial receive. Missing (1) of SO913 and (4) of SO915,-1,,,sv,,MXS0761,Y
667226,9,2,258,4718786,31May2016 7:33:17.385,17May2016 10:28:14.001,CMV407,4,,,,30May2016 23:52:42.668,ETA Passed: LM for Vendor - 2 days- see previous,-1,,,sv,,,Y
589107,19,2,258,4671437,17May2016 18:49:53.601,17May2016 14:52:30.157,CMV407,4,,,,17May2016 14:52:30.157,Other - 10 days- waiting for the customer to receive the replacement battery,-1,,,,,,Y
589107,19,3,258,4674891,18May2016 18:53:44.100,17May2016 14:56:49.967,CMV407,3,,18May2016,TXH9945,18May2016 10:49:18.515,According to Springs the replacement motor delivered to the customer on 5/12 via Fed Ex. Please make arrangements to replace the defective one.,-1,,,,,,Y
589107,19,4,258,4671437,17May2016 18:49:53.600,17May2016 14:57:24.338,CMV407,4,,,,17May2016 14:57:24.338,Fed Ex # 017604571272578 for motor,-1,,,,,,Y
589107,19,5,258,4674891,18May2016 18:53:44.102,17May2016 14:58:22.511,CMV407,11,17May2016,18May2016,RXB5688,18May2016 10:39:24.147,Ramona-Saumi received the motor on 5/12. Please make sure that the replacement appt is scheduled. Partner with Leon if necessary,-1,,,,,RXB5688,Y
589107,19,6,258,4671437,17May2016 18:49:53.586,17May2016 14:58:42.132,CMV407,4,,,,17May2016 14:58:42.132,Status: Customer not ready - 7 days- see previous,-1,,,,,,Y
666813,14,1,258,4845546,06Jul2016 19:04:31.317,17May2016 15:42:27.001,JEO5130,4,,,,06Jul2016 10:56:08.251,"2nd Call to Reschedule - 7 days- See previous note, thanks",-1,,,,,,Y
666813,14,2,258,4845546,06Jul2016 19:04:31.366,17May2016 15:43:26.001,JEO5130,4,,,,06Jul2016 10:56:08.251,"2nd Call to Reschedule - 7 days- See previous note, thanks",-1,,,,,,Y
589107,19,7,258,4674891,18May2016 18:53:44.109,18May2016 10:42:11.125,RXB5688,3,,18May2016,TXH9945,18May2016 10:49:32.413,"Jason, Saumi had the replacement motor for her cellular shades. Please contact Saumi and Leon, Bali, with a install date. Thanks",-1,,,,,,Y
589107,19,8,258,4674891,18May2016 18:53:44.109,18May2016 10:50:17.459,INSTLR,5,18May2016,18May2016,CMV407,18May2016 10:53:00.359,"**FROM D59 SVC PROV:WILL WORK ON A DATE AND LET YOU KNOW WHEN SET : THOMAS,HICKS",-1,,,,,,Y
589107,19,9,258,4674891,18May2016 18:53:44.121,18May2016 10:53:35.270,CMV407,11,18May2016,18May2016,RXB5688,18May2016 11:58:24.456,Ramona-please see previous and follow up while I'm on vacation,-1,,,,,RXB5688,Y
664027,7,3,258,4776001,16Jun2016 18:37:24.057,18May2016 11:32:11.001,CMV407,11,08Jun2016,16Jun2016,CMV407,16Jun2016 5:52:13.057,Evans - RTV tags for SO7 and SO8,-1,,,sv,,CMV407,Y
589107,19,10,258,4674891,18May2016 18:53:44.109,18May2016 11:39:35.928,INSTLR,5,18May2016,18May2016,CMV407,18May2016 12:57:49.934,"**FROM D59 SVC PROV:LADDER CHARGE IS OVERSIZED LADDER..$30 ... PO IS PAYING REG FEE : JASON,PIRKLE",-1,,,,,,Y
657866,1,10,258,4744673,07Jun2016 18:48:39.570,18May2016 12:12:30.001,RTN01,5,18May2016,18May2016,CMV407,07Jun2016 7:53:44.263,CMV407 Returned S03 Merchandise is with Installer.,-1,,,sv,,,Y
657866,1,11,258,4744673,07Jun2016 18:48:39.602,18May2016 12:16:22.001,CMV407,3,18May2016,18May2016,AXS9276,07Jun2016 7:53:44.263,Customer canceled the install. I will send the RA paperwork to Matt as soon as I receive it from the vendor,-1,,,sv,,,Y
657866,3,3,258,4744673,07Jun2016 18:48:39.564,18May2016 12:18:06.001,CMV407,11,18May2016,20May2016,MME85H,07Jun2016 7:53:44.263,"Maggie-please process this refund and the one on Order # 22216. Thanks, Claudia",-1,,,sv,,MME85H,Y
589107,20,1,258,4674891,18May2016 18:53:44.120,18May2016 12:57:42.491,CMV407,3,,18May2016,JXP9970,18May2016 13:05:22.230,Here you go!,-1,,,,,,Y
657866,1,12,258,4744673,07Jun2016 18:48:39.572,19May2016 9:38:20.001,INSTLR,5,19May2016,19May2016,CMV407,07Jun2016 7:53:44.263,"**FROM D23 SVC PROV:ok thx : XML,SYSTEM",-1,,,sv,,,Y
666813,8,12,258,4845546,06Jul2016 19:04:31.317,20May2016 9:18:08.001,INSTLR,5,20May2016,20May2016,CMV407,06Jul2016 10:56:08.251,"**FROM D23 SVC PROV:Pls have all mat ready for p,u 5,24 thanks  : XML,SYSTEM",-1,,,sv,,,Y
666813,8,13,258,4845546,06Jul2016 19:04:31.366,20May2016 9:27:20.001,CMV407,11,20May2016,20May2016,AAT0178,06Jul2016 10:56:08.251,Alta-please see previous,-1,,,sv,,AAT0178,Y
657866,3,4,258,4744673,07Jun2016 18:48:39.569,20May2016 9:28:44.001,CMV407,3,20May2016,20May2016,CMV407,07Jun2016 7:53:44.263,Ra paperwork sent to Matt,-1,,,sv,,,Y
657866,3,5,258,4744673,07Jun2016 18:48:39.570,20May2016 9:29:07.001,CMV407,11,09Jun2016,20May2016,CMV407,07Jun2016 7:53:44.263,Evans-RGA??,-1,,,sv,,CMV407,Y
657866,1,13,258,4744673,07Jun2016 18:48:39.578,20May2016 14:17:27.001,INSTLR,5,20May2016,20May2016,CMV407,07Jun2016 7:53:44.263,"**FROM D23 SVC PROV:VPO#21535854 Shipped to Mohawk BOL#6873724 (see store portal for BOL) : XML,SYSTEM",-1,,,sv,,,Y
657866,1,14,258,4744673,07Jun2016 18:48:39.564,20May2016 14:39:34.001,CMV407,3,20May2016,20May2016,AXS9276,07Jun2016 7:53:44.263,Thanks!!,-1,,,sv,,,Y
657866,1,15,258,4744673,07Jun2016 18:48:39.569,20May2016 14:40:08.001,CMV407,11,09Jun2016,07Jun2016,CMV407,07Jun2016 7:53:44.263,Evans-RGA for carpet?,-1,,,sv,,CMV407,Y
657866,1,16,258,4744673,07Jun2016 18:48:39.570,23May2016 9:48:55.001,INSTLR,5,23May2016,23May2016,GXN6917,07Jun2016 7:53:44.263,"**FROM D23 SVC PROV:thank you... : XML,SYSTEM",-1,,,sv,,,Y
666813,14,3,258,4845546,06Jul2016 19:04:31.412,23May2016 13:12:40.001,JEO5130,4,,,,06Jul2016 10:56:08.251,"2nd Call to Reschedule - 7 days- See previous note, pushing this out, thanks",-1,,,,,,Y
666813,14,4,258,4845546,06Jul2016 19:04:31.342,23May2016 13:13:08.001,JEO5130,4,,,,06Jul2016 10:56:08.251,"2nd Call to Reschedule - 7 days- See previous note, thanks",-1,,,,,,Y
589107,20,2,258,4699105,25May2016 18:51:06.217,24May2016 11:35:22.803,SAM5433,3,,25May2016,JXP9970,25May2016 11:48:49.128,05/24/16: Please call customer to schedule install she has the motor and we need to arrange the right time for Leon to go out for customer before he goes on vacation.,-1,,,,,,Y
589107,20,3,258,4699105,25May2016 18:51:06.215,24May2016 11:35:43.081,SAM5433,11,26May2016,25May2016,SAM5433,25May2016 11:59:52.721,Install date,-1,,,,,SAM5433,Y
664027,7,4,258,4776001,16Jun2016 18:37:23.934,25May2016 9:41:48.001,JRW4609,11,07Jun2016,10Jun2016,CMV407,16Jun2016 5:52:13.057,product is located in sd-03,-1,,,sv,,CMV407,Y
589107,20,4,258,4699105,25May2016 18:51:06.213,25May2016 11:02:28.455,INSTLR,5,25May2016,25May2016,SAM5433,25May2016 11:59:26.742,"**FROM D59 SVC PROV:SCHEDULED FOR WED 6/8/2016  10AM-12 NOON : JASON,PIRKLE",-1,,,,,,Y
657866,3,6,258,4744673,07Jun2016 18:48:39.572,07Jun2016 11:45:41.001,CMV407,4,,,,07Jun2016 7:53:44.263,RGA# R6873724,-1,,,sv,,,Y
661105,3,3,258,4755016,10Jun2016 18:43:00.509,08Jun2016 13:08:44.001,CMV407,11,08Jun2016,09Jun2016,BRE597,10Jun2016 11:39:26.852,"Brian-if an order is built and a line deleted the numbers will no longer be in sequence. For SO3, the Zamma molding, an RGA will not be given. It will all have to be green tagged.",-1,,,sv,,BRE597,Y
661105,1,13,258,4755016,10Jun2016 18:43:00.511,08Jun2016 13:16:14.001,CMV407,4,,,,10Jun2016 11:39:26.852,RTV worksheet faxed again to Donna @ Bruce,-1,,,sv,,,Y
589107,20,5,258,4751579,09Jun2016 18:43:44.129,09Jun2016 9:03:28.546,INSTLR,5,09Jun2016,09Jun2016,CMV407,09Jun2016 10:03:13.127,"**FROM D59 SVC PROV:UPLOADED WAIVER : JASON,PIRKLE",-1,,,,,,Y
661105,3,4,258,4755016,10Jun2016 18:43:00.511,09Jun2016 9:59:00.001,BRE597,11,09Jun2016,09Jun2016,CMV407,10Jun2016 11:39:26.852,Got it. Thanks.,-1,,,sv,,CMV407,Y
589107,20,6,258,4751579,09Jun2016 18:43:44.136,09Jun2016 10:03:03.239,CMV407,11,09Jun2016,09Jun2016,RXB5688,09Jun2016 10:21:46.362,Ramona-please follow up with Saumi. Job is complete,-1,,,,,RXB5688,Y
661105,1,14,258,4755016,10Jun2016 18:43:00.492,10Jun2016 13:45:19.001,CMV407,4,,,,10Jun2016 11:39:26.852,RGA# 61577816 -destroy or donate 50% credit ($58.65),-1,,,sv,,,Y
661105,1,15,258,4755016,10Jun2016 18:43:00.493,10Jun2016 13:48:49.001,CMV407,11,10Jun2016,10Jun2016,BRE597,10Jun2016 11:39:26.852,Brian-please see previous,-1,,,sv,,BRE597,Y
666813,14,5,258,4845546,06Jul2016 19:04:31.316,27Jun2016 16:34:10.001,DAA4787,4,,,,06Jul2016 10:56:08.251,Customer Not Ready - 7 days- Called customer to follow up with order. Unsure if cust. has received merc or not. Will call back in a week,-1,,,,,,Y
666813,14,6,258,4845546,06Jul2016 19:04:31.330,02Jul2016 18:53:44.001,DE454I,11,04Jul2016,03Jul2016,DAA4787,06Jul2016 10:56:08.251,"Danielle, please let me know if this product needs to be pulled. I do not see it back there.",-1,,,,,DAA4787,Y
666813,14,7,258,4845546,06Jul2016 19:04:31.317,06Jul2016 14:55:07.001,TAM5409,4,,,,06Jul2016 10:56:08.251,spoke with customer... she stated that she already had the merch and it has been installed along with her carpet install,-1,,,sv,,,Y
